source	set	file	bg	lv	my
7T	masks	24_slice009_frame000-mask.png	241664	0	0
7T	masks	24_slice009_frame001-mask.png	241664	0	0
7T	masks	24_slice009_frame002-mask.png	241664	0	0
7T	masks	24_slice009_frame003-mask.png	241664	0	0
7T	masks	24_slice009_frame004-mask.png	241664	0	0
7T	masks	24_slice009_frame005-mask.png	241664	0	0
7T	masks	24_slice009_frame006-mask.png	241664	0	0
7T	masks	24_slice009_frame007-mask.png	241664	0	0
7T	masks	24_slice009_frame008-mask.png	241664	0	0
7T	masks	24_slice009_frame009-mask.png	241664	0	0
7T	masks	24_slice009_frame010-mask.png	241664	0	0
7T	masks	24_slice009_frame011-mask.png	241664	0	0
7T	masks	24_slice009_frame012-mask.png	241664	0	0
7T	masks	24_slice009_frame013-mask.png	241664	0	0
7T	masks	24_slice009_frame014-mask.png	241664	0	0
7T	masks	24_slice009_frame015-mask.png	241664	0	0
7T	masks	24_slice009_frame016-mask.png	241664	0	0
7T	masks	24_slice009_frame017-mask.png	241664	0	0
7T	masks	24_slice009_frame018-mask.png	241664	0	0
7T	masks	24_slice009_frame019-mask.png	241664	0	0
7T	masks	24_slice009_frame020-mask.png	241664	0	0
7T	masks	24_slice009_frame021-mask.png	241664	0	0
7T	masks	24_slice009_frame022-mask.png	241664	0	0
7T	masks	24_slice009_frame023-mask.png	241664	0	0
7T	masks	24_slice009_frame024-mask.png	241664	0	0
7T	masks	24_slice010_frame000-mask.png	241664	0	0
7T	masks	24_slice010_frame001-mask.png	241664	0	0
7T	masks	24_slice010_frame002-mask.png	241664	0	0
7T	masks	24_slice010_frame003-mask.png	241664	0	0
7T	masks	24_slice010_frame004-mask.png	241664	0	0
7T	masks	24_slice010_frame005-mask.png	241664	0	0
7T	masks	24_slice010_frame006-mask.png	241664	0	0
7T	masks	24_slice010_frame007-mask.png	241664	0	0
7T	masks	24_slice010_frame008-mask.png	241664	0	0
7T	masks	24_slice010_frame009-mask.png	241664	0	0
7T	masks	24_slice010_frame010-mask.png	241664	0	0
7T	masks	24_slice010_frame011-mask.png	241664	0	0
7T	masks	24_slice010_frame012-mask.png	241664	0	0
7T	masks	24_slice010_frame013-mask.png	241664	0	0
7T	masks	24_slice010_frame014-mask.png	241664	0	0
7T	masks	24_slice010_frame015-mask.png	241664	0	0
7T	masks	24_slice010_frame016-mask.png	241664	0	0
7T	masks	24_slice010_frame017-mask.png	241664	0	0
7T	masks	24_slice010_frame018-mask.png	241664	0	0
7T	masks	24_slice010_frame019-mask.png	241664	0	0
7T	masks	24_slice010_frame020-mask.png	241664	0	0
7T	masks	24_slice010_frame021-mask.png	241664	0	0
7T	masks	24_slice010_frame022-mask.png	241664	0	0
7T	masks	24_slice010_frame023-mask.png	241664	0	0
7T	masks	24_slice010_frame024-mask.png	241664	0	0
7T	masks	24_slice011_frame000-mask.png	241664	0	0
7T	masks	24_slice011_frame001-mask.png	241664	0	0
7T	masks	24_slice011_frame002-mask.png	241664	0	0
7T	masks	24_slice011_frame003-mask.png	241664	0	0
7T	masks	24_slice011_frame004-mask.png	241664	0	0
7T	masks	24_slice011_frame005-mask.png	241664	0	0
7T	masks	24_slice011_frame006-mask.png	241664	0	0
7T	masks	24_slice011_frame007-mask.png	241664	0	0
7T	masks	24_slice011_frame008-mask.png	241664	0	0
7T	masks	24_slice011_frame009-mask.png	241664	0	0
7T	masks	24_slice011_frame010-mask.png	241664	0	0
7T	masks	24_slice011_frame011-mask.png	241664	0	0
7T	masks	24_slice011_frame012-mask.png	241664	0	0
7T	masks	24_slice011_frame013-mask.png	241664	0	0
7T	masks	24_slice011_frame014-mask.png	241664	0	0
7T	masks	24_slice011_frame015-mask.png	241664	0	0
7T	masks	24_slice011_frame016-mask.png	241664	0	0
7T	masks	24_slice011_frame017-mask.png	241664	0	0
7T	masks	24_slice011_frame018-mask.png	241664	0	0
7T	masks	24_slice011_frame019-mask.png	241664	0	0
7T	masks	24_slice011_frame020-mask.png	241664	0	0
7T	masks	24_slice011_frame021-mask.png	241664	0	0
7T	masks	24_slice011_frame022-mask.png	241664	0	0
7T	masks	24_slice011_frame023-mask.png	241664	0	0
7T	masks	24_slice011_frame024-mask.png	241664	0	0
7T	masks	24_slice012_frame000-mask.png	241664	0	0
7T	masks	24_slice012_frame001-mask.png	241664	0	0
7T	masks	24_slice012_frame002-mask.png	241664	0	0
7T	masks	24_slice012_frame003-mask.png	241664	0	0
7T	masks	24_slice012_frame004-mask.png	241664	0	0
7T	masks	24_slice012_frame005-mask.png	241664	0	0
7T	masks	24_slice012_frame006-mask.png	241664	0	0
7T	masks	24_slice012_frame007-mask.png	241664	0	0
7T	masks	24_slice012_frame008-mask.png	241664	0	0
7T	masks	24_slice012_frame009-mask.png	241664	0	0
7T	masks	24_slice012_frame010-mask.png	241664	0	0
7T	masks	24_slice012_frame011-mask.png	241664	0	0
7T	masks	24_slice012_frame012-mask.png	241664	0	0
7T	masks	24_slice012_frame013-mask.png	241664	0	0
7T	masks	24_slice012_frame014-mask.png	241664	0	0
7T	masks	24_slice012_frame015-mask.png	241664	0	0
7T	masks	24_slice012_frame016-mask.png	241664	0	0
7T	masks	24_slice012_frame017-mask.png	241664	0	0
7T	masks	24_slice012_frame018-mask.png	241664	0	0
7T	masks	24_slice012_frame019-mask.png	241664	0	0
7T	masks	24_slice012_frame020-mask.png	241664	0	0
7T	masks	24_slice012_frame021-mask.png	241664	0	0
7T	masks	24_slice012_frame022-mask.png	241664	0	0
7T	masks	24_slice012_frame023-mask.png	241664	0	0
7T	masks	24_slice012_frame024-mask.png	241664	0	0
7T	masks	24_slice013_frame000-mask.png	241664	0	0
7T	masks	24_slice013_frame001-mask.png	241664	0	0
7T	masks	24_slice013_frame002-mask.png	241664	0	0
7T	masks	24_slice013_frame014-mask.png	241664	0	0
7T	masks	24_slice013_frame015-mask.png	241664	0	0
7T	masks	24_slice013_frame016-mask.png	241664	0	0
7T	masks	24_slice013_frame017-mask.png	241664	0	0
7T	masks	24_slice013_frame018-mask.png	241664	0	0
7T	masks	24_slice013_frame019-mask.png	241664	0	0
7T	masks	24_slice013_frame020-mask.png	241664	0	0
7T	masks	24_slice013_frame021-mask.png	241664	0	0
7T	masks	24_slice013_frame022-mask.png	241664	0	0
7T	masks	24_slice013_frame023-mask.png	241664	0	0
7T	masks	24_slice013_frame024-mask.png	241664	0	0
7T	masks	26_slice000_frame000-mask.png	241664	0	0
7T	masks	26_slice000_frame001-mask.png	241664	0	0
7T	masks	26_slice000_frame002-mask.png	241664	0	0
7T	masks	26_slice000_frame003-mask.png	241664	0	0
7T	masks	26_slice000_frame004-mask.png	241664	0	0
7T	masks	26_slice000_frame005-mask.png	241664	0	0
7T	masks	26_slice000_frame006-mask.png	241664	0	0
7T	masks	26_slice000_frame007-mask.png	241664	0	0
7T	masks	26_slice000_frame008-mask.png	241664	0	0
7T	masks	26_slice000_frame009-mask.png	241664	0	0
7T	masks	26_slice000_frame010-mask.png	241664	0	0
7T	masks	26_slice000_frame011-mask.png	241664	0	0
7T	masks	26_slice000_frame012-mask.png	241664	0	0
7T	masks	26_slice000_frame013-mask.png	241664	0	0
7T	masks	26_slice000_frame014-mask.png	241664	0	0
7T	masks	26_slice000_frame015-mask.png	241664	0	0
7T	masks	26_slice000_frame016-mask.png	241664	0	0
7T	masks	26_slice000_frame017-mask.png	241664	0	0
7T	masks	26_slice000_frame018-mask.png	241664	0	0
7T	masks	26_slice000_frame019-mask.png	241664	0	0
7T	masks	26_slice000_frame020-mask.png	241664	0	0
7T	masks	26_slice000_frame021-mask.png	241664	0	0
7T	masks	26_slice000_frame022-mask.png	241664	0	0
7T	masks	26_slice000_frame023-mask.png	241664	0	0
7T	masks	26_slice000_frame024-mask.png	241664	0	0
7T	masks	26_slice001_frame000-mask.png	238187	2044	1433
7T	masks	26_slice001_frame001-mask.png	238126	2115	1423
7T	masks	26_slice001_frame002-mask.png	238358	1992	1314
7T	masks	26_slice001_frame003-mask.png	238301	1836	1527
7T	masks	26_slice001_frame004-mask.png	238320	1568	1776
7T	masks	26_slice001_frame005-mask.png	238798	1342	1524
7T	masks	26_slice001_frame006-mask.png	239347	1164	1153
7T	masks	26_slice001_frame007-mask.png	239257	1116	1291
7T	masks	26_slice001_frame008-mask.png	239309	903	1452
7T	masks	26_slice001_frame009-mask.png	239245	934	1485
7T	masks	26_slice001_frame010-mask.png	239595	796	1273
7T	masks	26_slice001_frame011-mask.png	239500	686	1478
7T	masks	26_slice001_frame012-mask.png	239427	648	1589
7T	masks	26_slice001_frame013-mask.png	239157	1222	1285
7T	masks	26_slice001_frame014-mask.png	238556	1783	1325
7T	masks	26_slice001_frame015-mask.png	238496	1878	1290
7T	masks	26_slice001_frame016-mask.png	238429	1958	1277
7T	masks	26_slice001_frame017-mask.png	238216	1964	1484
7T	masks	26_slice001_frame018-mask.png	238172	2113	1379
7T	masks	26_slice001_frame019-mask.png	238269	2014	1381
7T	masks	26_slice001_frame020-mask.png	238262	1856	1546
7T	masks	26_slice001_frame021-mask.png	238092	2004	1568
7T	masks	26_slice001_frame022-mask.png	238343	2064	1257
7T	masks	26_slice001_frame023-mask.png	238371	1918	1375
7T	masks	26_slice001_frame024-mask.png	238308	2031	1325
7T	masks	26_slice002_frame000-mask.png	236914	3087	1663
7T	masks	26_slice002_frame001-mask.png	236726	3059	1879
7T	masks	26_slice002_frame002-mask.png	236998	3005	1661
7T	masks	26_slice002_frame003-mask.png	237084	2782	1798
7T	masks	26_slice002_frame004-mask.png	237440	2478	1746
7T	masks	26_slice002_frame005-mask.png	237634	2187	1843
7T	masks	26_slice002_frame006-mask.png	237854	1855	1955
7T	masks	26_slice002_frame007-mask.png	238089	1626	1949
7T	masks	26_slice002_frame008-mask.png	238332	1513	1819
7T	masks	26_slice002_frame009-mask.png	238182	1481	2001
7T	masks	26_slice002_frame010-mask.png	238137	1300	2227
7T	masks	26_slice002_frame011-mask.png	238354	1331	1979
7T	masks	26_slice002_frame012-mask.png	238117	1243	2304
7T	masks	26_slice002_frame013-mask.png	238003	1949	1712
7T	masks	26_slice002_frame014-mask.png	237712	2462	1490
7T	masks	26_slice002_frame015-mask.png	236935	2826	1903
7T	masks	26_slice002_frame016-mask.png	237135	2803	1726
7T	masks	26_slice002_frame017-mask.png	237255	2862	1547
7T	masks	26_slice002_frame018-mask.png	237106	2954	1604
7T	masks	26_slice002_frame019-mask.png	236828	3060	1776
7T	masks	26_slice002_frame020-mask.png	236904	3005	1755
7T	masks	26_slice002_frame021-mask.png	236883	3159	1622
7T	masks	26_slice002_frame022-mask.png	236923	3033	1708
7T	masks	26_slice002_frame023-mask.png	236601	3125	1938
7T	masks	26_slice002_frame024-mask.png	236546	3257	1861
7T	masks	26_slice003_frame000-mask.png	235672	3766	2226
7T	masks	26_slice003_frame001-mask.png	235499	4009	2156
7T	masks	26_slice003_frame002-mask.png	235994	3692	1978
7T	masks	26_slice003_frame003-mask.png	236165	3388	2111
7T	masks	26_slice003_frame004-mask.png	236612	3024	2028
7T	masks	26_slice003_frame005-mask.png	236726	2751	2187
7T	masks	26_slice003_frame006-mask.png	237050	2457	2157
7T	masks	26_slice003_frame007-mask.png	237424	2194	2046
7T	masks	26_slice003_frame008-mask.png	237338	2098	2228
7T	masks	26_slice003_frame009-mask.png	237598	1973	2093
7T	masks	26_slice003_frame010-mask.png	237429	1718	2517
7T	masks	26_slice003_frame011-mask.png	237307	1670	2687
7T	masks	26_slice003_frame012-mask.png	237407	2127	2130
7T	masks	26_slice003_frame013-mask.png	236942	2554	2168
7T	masks	26_slice003_frame014-mask.png	236614	2991	2059
7T	masks	26_slice003_frame015-mask.png	236336	3515	1813
7T	masks	26_slice003_frame016-mask.png	236103	3483	2078
7T	masks	26_slice003_frame017-mask.png	235759	3690	2215
7T	masks	26_slice003_frame018-mask.png	235749	3832	2083
7T	masks	26_slice003_frame019-mask.png	235479	3894	2291
7T	masks	26_slice003_frame020-mask.png	235920	3730	2014
7T	masks	26_slice003_frame021-mask.png	236074	3820	1770
7T	masks	26_slice003_frame022-mask.png	235746	3839	2079
7T	masks	26_slice003_frame023-mask.png	235131	3937	2596
7T	masks	26_slice003_frame024-mask.png	235239	4016	2409
7T	masks	26_slice004_frame000-mask.png	235117	4480	2067
7T	masks	26_slice004_frame001-mask.png	234999	4482	2183
7T	masks	26_slice004_frame002-mask.png	235268	4290	2106
7T	masks	26_slice004_frame003-mask.png	235342	3983	2339
7T	masks	26_slice004_frame004-mask.png	235689	3654	2321
7T	masks	26_slice004_frame005-mask.png	236059	3269	2336
7T	masks	26_slice004_frame006-mask.png	236026	3112	2526
7T	masks	26_slice004_frame007-mask.png	236406	2547	2711
7T	masks	26_slice004_frame008-mask.png	236561	2351	2752
7T	masks	26_slice004_frame009-mask.png	236597	2360	2707
7T	masks	26_slice004_frame010-mask.png	236450	2517	2697
7T	masks	26_slice004_frame011-mask.png	236410	2935	2319
7T	masks	26_slice004_frame012-mask.png	236430	3249	1985
7T	masks	26_slice004_frame013-mask.png	236151	3559	1954
7T	masks	26_slice004_frame014-mask.png	235772	3893	1999
7T	masks	26_slice004_frame015-mask.png	235121	4101	2442
7T	masks	26_slice004_frame016-mask.png	234858	4292	2514
7T	masks	26_slice004_frame017-mask.png	235037	4462	2165
7T	masks	26_slice004_frame018-mask.png	234922	4306	2436
7T	masks	26_slice004_frame019-mask.png	234852	4537	2275
7T	masks	26_slice004_frame020-mask.png	234923	4297	2444
7T	masks	26_slice004_frame021-mask.png	234987	4315	2362
7T	masks	26_slice004_frame022-mask.png	234786	4318	2560
7T	masks	26_slice004_frame023-mask.png	234633	4613	2418
7T	masks	26_slice004_frame024-mask.png	234683	4656	2325
7T	masks	26_slice005_frame000-mask.png	233197	5791	2676
7T	masks	26_slice005_frame001-mask.png	233264	5751	2649
7T	masks	26_slice005_frame002-mask.png	233291	5522	2851
7T	masks	26_slice005_frame003-mask.png	233468	5104	3092
7T	masks	26_slice005_frame004-mask.png	234112	4588	2964
7T	masks	26_slice005_frame005-mask.png	234489	4095	3080
7T	masks	26_slice005_frame006-mask.png	234594	3737	3333
7T	masks	26_slice005_frame007-mask.png	234651	3525	3488
7T	masks	26_slice005_frame008-mask.png	235004	3350	3310
7T	masks	26_slice005_frame009-mask.png	235203	2956	3505
7T	masks	26_slice005_frame010-mask.png	234946	3325	3393
7T	masks	26_slice005_frame011-mask.png	234967	3526	3171
7T	masks	26_slice005_frame012-mask.png	234709	3920	3035
7T	masks	26_slice005_frame013-mask.png	234341	4221	3102
7T	masks	26_slice005_frame014-mask.png	233945	4986	2733
7T	masks	26_slice005_frame015-mask.png	233924	5236	2504
7T	masks	26_slice005_frame016-mask.png	233566	5281	2817
7T	masks	26_slice005_frame017-mask.png	233501	5300	2863
7T	masks	26_slice005_frame018-mask.png	233347	5520	2797
7T	masks	26_slice005_frame019-mask.png	233407	5569	2688
7T	masks	26_slice005_frame020-mask.png	233058	5602	3004
7T	masks	26_slice005_frame021-mask.png	233338	5425	2901
7T	masks	26_slice005_frame022-mask.png	233201	5659	2804
7T	masks	26_slice005_frame023-mask.png	233571	5648	2445
7T	masks	26_slice005_frame024-mask.png	233397	5709	2558
7T	masks	26_slice006_frame000-mask.png	232366	6280	3018
7T	masks	26_slice006_frame001-mask.png	232507	6052	3105
7T	masks	26_slice006_frame002-mask.png	232367	6110	3187
7T	masks	26_slice006_frame003-mask.png	232689	5750	3225
7T	masks	26_slice006_frame004-mask.png	233227	5186	3251
7T	masks	26_slice006_frame005-mask.png	233568	4763	3333
7T	masks	26_slice006_frame006-mask.png	234232	4319	3113
7T	masks	26_slice006_frame007-mask.png	234352	4132	3180
7T	masks	26_slice006_frame008-mask.png	234399	3757	3508
7T	masks	26_slice006_frame009-mask.png	234623	3667	3374
7T	masks	26_slice006_frame010-mask.png	234525	3495	3644
7T	masks	26_slice006_frame011-mask.png	234186	3904	3574
7T	masks	26_slice006_frame012-mask.png	233946	4269	3449
7T	masks	26_slice006_frame013-mask.png	233744	4509	3411
7T	masks	26_slice006_frame014-mask.png	233522	5048	3094
7T	masks	26_slice006_frame015-mask.png	233017	5710	2937
7T	masks	26_slice006_frame016-mask.png	233059	5768	2837
7T	masks	26_slice006_frame017-mask.png	232831	5860	2973
7T	masks	26_slice006_frame018-mask.png	232699	6040	2925
7T	masks	26_slice006_frame019-mask.png	232468	5921	3275
7T	masks	26_slice006_frame020-mask.png	232468	6000	3196
7T	masks	26_slice006_frame021-mask.png	232562	6101	3001
7T	masks	26_slice006_frame022-mask.png	232279	6201	3184
7T	masks	26_slice006_frame023-mask.png	232124	6356	3184
7T	masks	26_slice006_frame024-mask.png	232403	6309	2952
7T	masks	26_slice007_frame000-mask.png	231614	6965	3085
7T	masks	26_slice007_frame001-mask.png	231699	6850	3115
7T	masks	26_slice007_frame002-mask.png	231850	6470	3344
7T	masks	26_slice007_frame003-mask.png	232397	6045	3222
7T	masks	26_slice007_frame004-mask.png	232613	5780	3271
7T	masks	26_slice007_frame005-mask.png	233014	5063	3587
7T	masks	26_slice007_frame006-mask.png	233649	4499	3516
7T	masks	26_slice007_frame007-mask.png	234031	4304	3329
7T	masks	26_slice007_frame008-mask.png	234189	3768	3707
7T	masks	26_slice007_frame009-mask.png	234325	3648	3691
7T	masks	26_slice007_frame010-mask.png	234393	3941	3330
7T	masks	26_slice007_frame011-mask.png	233942	4283	3439
7T	masks	26_slice007_frame012-mask.png	233766	4661	3237
7T	masks	26_slice007_frame013-mask.png	233292	4748	3624
7T	masks	26_slice007_frame014-mask.png	233056	5258	3350
7T	masks	26_slice007_frame015-mask.png	232507	5992	3165
7T	masks	26_slice007_frame016-mask.png	232082	6246	3336
7T	masks	26_slice007_frame017-mask.png	231762	6355	3547
7T	masks	26_slice007_frame018-mask.png	231753	6344	3567
7T	masks	26_slice007_frame019-mask.png	231922	6384	3358
7T	masks	26_slice007_frame020-mask.png	231956	6445	3263
7T	masks	26_slice007_frame021-mask.png	231835	6525	3304
7T	masks	26_slice007_frame022-mask.png	231628	6605	3431
7T	masks	26_slice007_frame023-mask.png	231578	6854	3232
7T	masks	26_slice007_frame024-mask.png	231422	6828	3414
7T	masks	26_slice008_frame000-mask.png	231425	7044	3195
7T	masks	26_slice008_frame001-mask.png	231343	6773	3548
7T	masks	26_slice008_frame002-mask.png	231535	6478	3651
7T	masks	26_slice008_frame003-mask.png	231958	5972	3734
7T	masks	26_slice008_frame004-mask.png	232175	5664	3825
7T	masks	26_slice008_frame005-mask.png	232611	5000	4053
7T	masks	26_slice008_frame006-mask.png	233646	4379	3639
7T	masks	26_slice008_frame007-mask.png	233782	4008	3874
7T	masks	26_slice008_frame008-mask.png	233690	3861	4113
7T	masks	26_slice008_frame009-mask.png	234077	3801	3786
7T	masks	26_slice008_frame010-mask.png	233922	3946	3796
7T	masks	26_slice008_frame011-mask.png	233851	4171	3642
7T	masks	26_slice008_frame012-mask.png	233679	4287	3698
7T	masks	26_slice008_frame013-mask.png	233352	4740	3572
7T	masks	26_slice008_frame014-mask.png	232804	5614	3246
7T	masks	26_slice008_frame015-mask.png	232064	6376	3224
7T	masks	26_slice008_frame016-mask.png	231951	6419	3294
7T	masks	26_slice008_frame017-mask.png	231825	6442	3397
7T	masks	26_slice008_frame018-mask.png	231785	6503	3376
7T	masks	26_slice008_frame019-mask.png	231833	6565	3266
7T	masks	26_slice008_frame020-mask.png	231676	6483	3505
7T	masks	26_slice008_frame021-mask.png	231426	6650	3588
7T	masks	26_slice008_frame022-mask.png	231637	6913	3114
7T	masks	26_slice008_frame023-mask.png	231170	7052	3442
7T	masks	26_slice008_frame024-mask.png	231172	7089	3403
7T	masks	26_slice009_frame000-mask.png	230903	7247	3514
7T	masks	26_slice009_frame001-mask.png	231007	6981	3676
7T	masks	26_slice009_frame002-mask.png	231173	6789	3702
7T	masks	26_slice009_frame003-mask.png	231424	6245	3995
7T	masks	26_slice009_frame004-mask.png	231612	6073	3979
7T	masks	26_slice009_frame005-mask.png	232471	5218	3975
7T	masks	26_slice009_frame006-mask.png	232991	4588	4085
7T	masks	26_slice009_frame007-mask.png	233095	4186	4383
7T	masks	26_slice009_frame008-mask.png	233523	3762	4379
7T	masks	26_slice009_frame009-mask.png	234333	3663	3668
7T	masks	26_slice009_frame010-mask.png	233682	3750	4232
7T	masks	26_slice009_frame011-mask.png	233931	4028	3705
7T	masks	26_slice009_frame012-mask.png	233173	4680	3811
7T	masks	26_slice009_frame013-mask.png	233344	5409	2911
7T	masks	26_slice009_frame014-mask.png	232423	5630	3611
7T	masks	26_slice009_frame015-mask.png	231960	6304	3400
7T	masks	26_slice009_frame016-mask.png	231628	6566	3470
7T	masks	26_slice009_frame017-mask.png	231507	6378	3779
7T	masks	26_slice009_frame018-mask.png	231616	6474	3574
7T	masks	26_slice009_frame019-mask.png	231549	6605	3510
7T	masks	26_slice009_frame020-mask.png	231372	6698	3594
7T	masks	26_slice009_frame021-mask.png	231228	6788	3648
7T	masks	26_slice009_frame022-mask.png	231382	6924	3358
7T	masks	26_slice009_frame023-mask.png	230853	7170	3641
